日期,POA,PV功率,充电状态,电网状态,实际充电量,实际放电量,光伏发电量,电网充电量,辐照状态,光伏收益,电网收益,电池收益,SOC,电价RRP,总收益,Unnamed: 16,Unnamed: 17,总放电量,（光伏发电量-电池充电量+电池放电量-电网充电量）,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Real Export,Revenue,Unnamed: 26,perfect ratio
2025-07-13 11:35:00,388.0,1472.07,340,351,0.0,0.0,122.67,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,122.67,-2.465667,,,,,0.0,0.0,,
2025-07-13 11:40:00,469.0,1779.39,340,351,0.0,0.0,148.28,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,148.28,-2.980428,,,,,76.26,-1.532826,,
2025-07-13 11:45:00,366.45,1390.29,340,351,0.0,0.0,115.86,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,115.86,-2.328786,,,,,121.26,-2.437326,,
2025-07-13 11:50:00,337.06,1278.81,340,351,0.0,0.0,106.57,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,106.57,-2.1314,,,,,0.0,0.0,,
2025-07-13 11:55:00,307.68,1167.33,340,351,0.0,0.0,97.28,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,97.28,-1.9456,,,,,0.18,-0.0036,,
2025-07-13 12:00:00,278.29,1055.85,340,351,0.0,0.0,87.99,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,87.99,-1.7598,,,,,0.18,-0.0036,,
2025-07-13 12:05:00,296.71,1125.71,340,351,0.0,0.0,93.81,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,93.81,-1.885581,,,,,0.18,-0.003618,,
2025-07-13 12:10:00,359.0,1362.05,340,351,0.0,0.0,113.5,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,113.5,-2.28135,,,,,0.18,-0.003618,,
2025-07-13 12:15:00,179.11,679.56,340,351,0.0,0.0,56.63,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,56.63,-1.138263,,,,,0.24,-0.004824,,
2025-07-13 12:20:00,195.28,740.9,340,351,0.0,0.0,61.74,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,61.74,-1.2348,,,,,0.18,-0.0036,,
2025-07-13 12:25:00,285.0,1081.28,340,351,0.0,0.0,90.11,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,90.11,-1.811211,,,,,0.18,-0.003618,,
2025-07-13 12:30:00,441.08,1673.48,340,351,0.0,0.0,139.46,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,139.46,-2.7892,,,,,0.24,-0.0048,,
2025-07-13 12:35:00,379.0,1437.93,340,351,0.0,0.0,119.83,0.0,321,0.0,0.0,0.0,0.9734,-0.0199,0.0,,,119.83,-2.384617,,,,,0.3,-0.00597,,
2025-07-13 12:40:00,401.0,1521.39,340,351,0.0,0.0,126.78,0.0,321,0.0,0.0,0.0,0.9734,-0.0193,0.0,,,126.78,-2.446854,,,,,0.12,-0.002316,,
2025-07-13 12:45:00,320.0,1214.08,340,351,0.0,0.0,101.17,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,101.17,-2.0234,,,,,0.12,-0.0024,,
2025-07-13 12:50:00,388.0,1472.07,340,351,0.0,0.0,122.67,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,122.67,-2.4534,,,,,0.0,0.0,,
2025-07-13 12:55:00,410.49,1557.38,340,351,0.0,0.0,129.78,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,129.78,-2.5956,,,,,0.0,0.0,,
2025-07-13 13:00:00,313.0,1187.52,340,351,0.0,0.0,98.96,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,98.96,-1.9792,,,,,0.06,-0.0012,,
2025-07-13 13:05:00,336.12,1275.22,340,351,0.0,0.0,106.27,0.0,321,0.0,0.0,0.0,0.9734,-0.0196,0.0,,,106.27,-2.082892,,,,,0.12,-0.002352,,
2025-07-13 13:10:00,341.0,1293.75,340,351,0.0,0.0,107.81,0.0,321,0.0,0.0,0.0,0.9734,-0.0185,0.0,,,107.81,-1.994485,,,,,0.18,-0.00333,,
2025-07-13 13:15:00,483.08,1832.79,340,351,0.0,0.0,152.73,0.0,321,0.0,0.0,0.0,0.9734,-0.0175,0.0,,,152.73,-2.672775,,,,,0.24,-0.0042,,
2025-07-13 13:20:00,434.75,1649.42,340,351,0.0,0.0,137.45,0.0,321,0.0,0.0,0.0,0.9734,-0.0175,0.0,,,137.45,-2.405375,,,,,0.18,-0.00315,,
2025-07-13 13:25:00,315.0,1195.11,340,351,0.0,0.0,99.59,0.0,321,0.0,0.0,0.0,0.9734,-0.0175,0.0,,,99.59,-1.742825,,,,,0.36,-0.0063,,
2025-07-13 13:30:00,366.45,1390.31,340,351,0.0,0.0,115.86,0.0,321,0.0,0.0,0.0,0.9734,-0.0175,0.0,,,115.86,-2.02755,,,,,0.36,-0.0063,,
2025-07-13 13:35:00,280.51,1064.25,340,351,0.0,0.0,88.69,0.0,321,0.0,0.0,0.0,0.9734,-0.0175,0.0,,,88.69,-1.552075,,,,,0.36,-0.0063,,
2025-07-13 13:40:00,202.0,766.39,340,351,0.0,0.0,63.87,0.0,321,0.0,0.0,0.0,0.9734,-0.0172,0.0,,,63.87,-1.098564,,,,,0.48,-0.008256,,
2025-07-13 13:45:00,168.0,637.39,340,351,0.0,0.0,53.12,0.0,321,0.0,0.0,0.0,0.9734,-0.0193,0.0,,,53.12,-1.025216,,,,,0.48,-0.009264,,
2025-07-13 13:50:00,155.0,588.07,340,351,0.0,0.0,49.01,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,49.01,-0.9802,,,,,0.36,-0.0072,,
2025-07-13 13:55:00,203.14,770.71,340,351,0.0,0.0,64.23,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,64.23,-1.2846,,,,,0.36,-0.0072,,
2025-07-13 14:00:00,212.0,804.33,340,351,0.0,0.0,67.03,0.0,321,0.0,0.0,0.0,0.9734,-0.0171,0.0,,,67.03,-1.146213,,,,,0.36,-0.006156,,
2025-07-13 14:05:00,346.29,1313.81,340,351,0.0,0.0,109.48,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,109.48,-2.1896,,,,,0.36,-0.0072,,
2025-07-13 14:10:00,318.0,1206.49,340,351,0.0,0.0,100.54,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,100.54,-2.0108,,,,,0.48,-0.0096,,
2025-07-13 14:15:00,703.0,2667.18,340,351,0.0,0.0,222.27,0.0,321,0.0,0.0,0.0,0.9734,-0.0198,0.0,,,222.27,-4.400946,,,,,0.48,-0.009504,,
2025-07-13 14:20:00,694.0,2633.04,340,351,0.0,0.0,219.42,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,219.42,-4.3884,,,,,0.48,-0.0096,,
2025-07-13 14:25:00,680.0,2579.92,340,351,0.0,0.0,214.99,0.0,321,0.0,0.0,0.0,0.9734,-0.0197,0.0,,,214.99,-4.235303,,,,,0.42,-0.008274,,
2025-07-13 14:30:00,296.0,1123.02,340,351,0.0,0.0,93.59,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,93.59,-1.8718,,,,,0.48,-0.0096,,
2025-07-13 14:35:00,239.54,908.8,340,351,0.0,0.0,75.73,0.0,321,0.0,0.0,0.0,0.9734,-0.0182,0.0,,,75.73,-1.378286,,,,,0.48,-0.008736,,
2025-07-13 14:40:00,184.17,698.74,340,351,0.0,0.0,58.23,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,58.23,-1.170423,,,,,0.48,-0.009648,,
2025-07-13 14:45:00,108.0,409.75,340,351,0.0,0.0,34.15,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,34.15,-0.686415,,,,,89.04,-1.789704,,
2025-07-13 14:50:00,294.37,1116.85,340,351,0.0,0.0,93.07,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,93.07,-1.8614,,,,,129.72,-2.5944,,
2025-07-13 14:55:00,468.79,1778.6,340,351,0.0,0.0,148.22,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,148.22,-2.979222,,,,,0.0,0.0,,
2025-07-13 15:00:00,643.21,2440.35,340,351,0.0,0.0,203.36,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,203.36,-4.087536,,,,,0.36,-0.007236,,
2025-07-13 15:05:00,669.87,2541.49,340,351,0.0,0.0,211.79,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,211.79,-4.256979,,,,,0.54,-0.010854,,
2025-07-13 15:10:00,661.85,2511.06,340,351,0.0,0.0,209.25,0.0,321,0.0,0.0,0.0,0.9734,-0.0201,0.0,,,209.25,-4.205925,,,,,0.48,-0.009648,,
2025-07-13 15:15:00,670.0,2541.98,340,351,0.0,0.0,211.83,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,211.83,-4.2366,,,,,0.48,-0.0096,,
2025-07-13 15:20:00,563.9,2139.42,340,351,0.0,0.0,178.29,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,178.29,-3.5658,,,,,81.66,-1.6332,,
2025-07-13 15:25:00,554.37,2103.28,340,351,0.0,0.0,175.27,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,175.27,-3.5054,,,,,127.32,-2.5464,,
2025-07-13 15:30:00,567.29,2152.29,340,351,0.0,0.0,179.36,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,179.36,-3.5872,,,,,0.0,0.0,,
2025-07-13 15:35:00,580.21,2201.3,340,351,0.0,0.0,183.44,0.0,321,0.0,0.0,0.0,0.9734,-0.017,0.0,,,183.44,-3.11848,,,,,3.78,-0.06426,,
2025-07-13 15:40:00,590.0,2238.46,340,351,0.0,0.0,186.54,0.0,321,0.0,0.0,0.0,0.9734,-0.016,0.0,,,186.54,-2.98464,,,,,4.26,-0.06816,,
2025-07-13 15:45:00,558.38,2118.49,340,350,0.0,0.0,176.54,0.0,321,-0.42,0.0,0.0,0.9734,-0.0024,-0.42,,,176.54,-0.423696,,,,,6.18,-0.014832,,
2025-07-13 15:50:00,546.0,2071.52,340,351,0.0,0.0,172.63,0.0,321,0.0,0.0,0.0,0.9734,-0.016,0.0,,,172.63,-2.76208,,,,,5.64,-0.09024,,
2025-07-13 15:55:00,104.85,397.79,340,351,0.0,0.0,33.15,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,33.15,-0.663,,,,,1.8,-0.036,,
2025-07-13 16:00:00,21.0,79.67,340,351,0.0,0.0,6.64,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,6.64,-0.1328,,,,,136.02,-2.7204,,
2025-07-13 16:05:00,21.0,79.67,340,351,0.0,0.0,6.64,0.0,321,0.0,0.0,0.0,0.9734,-0.02,0.0,,,6.64,-0.1328,,,,,170.7,-3.414,,
2025-07-13 16:10:00,19.0,72.09,340,351,0.0,0.0,6.01,0.0,321,0.0,0.0,0.0,0.9734,-0.0165,0.0,,,6.01,-0.099165,,,,,8.64,-0.14256,,
2025-07-13 16:15:00,23.0,87.26,340,351,0.0,0.0,7.27,0.0,321,0.0,0.0,0.0,0.9734,-0.016,0.0,,,7.27,-0.11632,,,,,0.36,-0.00576,,
2025-07-13 16:20:00,13.0,49.32,340,350,0.0,0.0,4.11,0.0,321,0.0,0.0,0.0,0.9734,0.0,0.0,,,4.11,0,,,,,87.96,0.0,,
2025-07-13 16:25:00,6.0,22.76,340,351,0.0,0.0,1.9,0.0,321,0.0,0.0,0.0,0.9734,-0.016,0.0,,,1.9,-0.0304,,,,,88.74,-1.41984,,
2025-07-13 16:30:00,10.0,37.94,340,351,0.0,0.0,3.16,0.0,321,0.0,0.0,0.0,0.9734,-0.016,0.0,,,3.16,-0.05056,,,,,0.42,-0.00672,,
2025-07-13 16:35:00,16.0,60.7,340,350,0.0,0.0,5.06,0.0,321,0.0,0.0,0.0,0.9734,0.0,0.0,,,5.06,0,,,,,0.42,0.0,,
2025-07-13 16:40:00,15.0,56.91,340,350,0.0,0.0,4.74,0.0,321,0.04,0.0,0.0,0.9734,0.0091,0.04,,,4.74,0.043134,,,,,0.36,0.003276,,
2025-07-13 16:45:00,19.0,72.09,340,350,0.0,0.0,6.01,0.0,321,0.36,0.0,0.0,0.9734,0.0596,0.36,,,6.01,0.358196,,,,,114.06,6.797976,,
2025-07-13 16:50:00,19.37,73.48,340,350,0.0,0.0,6.12,0.0,321,0.31,0.0,0.0,0.9734,0.0504,0.31,,,6.12,0.308448,,,,,186.48,9.398592,,
2025-07-13 16:55:00,15.0,56.91,340,350,0.0,0.0,4.74,0.0,321,0.0,0.0,0.0,0.9734,0.0,0.0,,,4.74,0,,,,,76.74,0.0,,
2025-07-13 17:00:00,12.0,45.53,340,350,0.0,0.0,3.79,0.0,321,0.17,0.0,0.0,0.9734,0.0442,0.17,,,3.79,0.167518,,,,,119.46,5.280132,,
2025-07-13 17:05:00,5.0,18.97,340,350,0.0,0.0,1.58,0.0,321,0.04,0.0,0.0,0.9734,0.0259,0.04,,,1.58,0.040922,,,,,185.76,4.811184,,
2025-07-13 17:10:00,6.0,22.76,340,350,0.0,0.0,1.9,0.0,321,0.05,0.0,0.0,0.9734,0.0289,0.05,,,1.9,0.05491,,,,,185.46,5.359794,,
2025-07-13 17:15:00,5.0,18.97,340,350,0.0,0.0,1.58,0.0,321,0.04,0.0,0.0,0.9734,0.0282,0.04,,,1.58,0.044556,,,,,101.16,2.852712,,
2025-07-13 17:20:00,2.0,7.59,0,350,0.0,0.0,0.63,0.0,320,0.0,0.0,0.0,0.9734,0.1014,0.0,,,0.63,0.063882,,,,,0.0,0.0,,
2025-07-13 17:25:00,2.0,7.59,0,350,0.0,0.0,0.63,0.0,320,0.0,0.0,0.0,0.9734,0.0625,0.0,,,0.63,0.039375,,,,,0.0,0.0,,
2025-07-13 17:30:00,2.0,7.59,0,350,0.0,0.0,0.63,0.0,320,0.0,0.0,0.0,0.9734,0.0933,0.0,,,0.63,0.058779,,,,,134.4,12.53952,,
2025-07-13 17:35:00,1.0,3.79,0,350,0.0,0.0,0.32,0.0,320,0.0,0.0,0.0,0.9734,0.08,0.0,,,0.32,0.0256,,,,,32.04,2.5632,,
2025-07-13 17:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.9734,0.0663,0.0,,,0.0,0,,,,,0.18,0.011934,,
2025-07-13 17:45:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,52.67,0.9318,0.276,52.67,,,190.83,52.66908,,,,,109.38,30.18888,,
2025-07-13 17:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.9318,0.1014,0.0,,,0.0,0,,,,,76.2,7.72668,,
2025-07-13 17:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.9318,0.0005,0.0,,,0.0,0,,,,,96.42,0.04821,,
2025-07-13 18:00:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,41.04,0.8902,0.215,41.04,,,190.83,41.02845,,,,,77.82,16.7313,,
2025-07-13 18:05:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,65.76,0.8486,0.3446,65.76,,,190.83,65.760018,,,,,111.12,38.291952,,
2025-07-13 18:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.1014,0.0,,,0.0,0,,,,,183.72,18.629208,,
2025-07-13 18:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.0,0.0,,,0.0,0,,,,,183.36,0.0,,
2025-07-13 18:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.0005,0.0,,,0.0,0,,,,,183.06,0.09153,,
2025-07-13 18:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.0944,0.0,,,0.0,0,,,,,182.58,17.235552,,
2025-07-13 18:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.0433,0.0,,,0.0,0,,,,,182.1,7.88493,,
2025-07-13 18:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.0418,0.0,,,0.0,0,,,,,181.38,7.581684,,
2025-07-13 18:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.0005,0.0,,,0.0,0,,,,,146.16,0.07308,,
2025-07-13 18:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.124,0.0,,,0.0,0,,,,,103.92,12.88608,,
2025-07-13 18:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.8486,0.03,0.0,,,0.0,0,,,,,77.28,2.3184,,
2025-07-13 18:55:00,0.0,0.0,342,350,0.0,190.83,0.0,0.0,320,0.0,0.0,41.04,0.807,0.215,41.04,,,190.83,41.02845,,,,,0.0,0.0,,
2025-07-13 19:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.08,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.125,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.125,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.125,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1014,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.125,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1014,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1014,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0944,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1014,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0791,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 19:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0809,0.0,,,0.0,0,,,,,0.06,0.004854,,
2025-07-13 20:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0588,0.0,,,0.0,0,,,,,0.06,0.003528,,
2025-07-13 20:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.064,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 20:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.08,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 20:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0707,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 20:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0944,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 20:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0791,0.0,,,0.0,0,,,,,0.12,0.009492,,
2025-07-13 20:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0474,0.0,,,0.0,0,,,,,0.18,0.008532,,
2025-07-13 20:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.049,0.0,,,0.0,0,,,,,0.3,0.0147,,
2025-07-13 20:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1014,0.0,,,0.0,0,,,,,0.24,0.024336,,
2025-07-13 20:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.08,0.0,,,0.0,0,,,,,0.18,0.0144,,
2025-07-13 20:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.13,0.0,,,0.0,0,,,,,0.18,0.0234,,
2025-07-13 20:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1533,0.0,,,0.0,0,,,,,0.24,0.036792,,
2025-07-13 21:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.215,0.0,,,0.0,0,,,,,0.3,0.0645,,
2025-07-13 21:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0365,0.0,,,0.0,0,,,,,0.3,0.01095,,
2025-07-13 21:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.049,0.0,,,0.0,0,,,,,0.24,0.01176,,
2025-07-13 21:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0944,0.0,,,0.0,0,,,,,0.24,0.022656,,
2025-07-13 21:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0657,0.0,,,0.0,0,,,,,0.18,0.011826,,
2025-07-13 21:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1014,0.0,,,0.0,0,,,,,0.24,0.024336,,
2025-07-13 21:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.149,0.0,,,0.0,0,,,,,0.06,0.00894,,
2025-07-13 21:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.08,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 21:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.112,0.0,,,0.0,0,,,,,0.06,0.00672,,
2025-07-13 21:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1173,0.0,,,0.0,0,,,,,0.06,0.007038,,
2025-07-13 21:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1452,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 21:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1704,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1704,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1704,0.0,,,0.0,0,,,,,0.06,0.010224,,
2025-07-13 22:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1704,0.0,,,0.0,0,,,,,0.3,0.05112,,
2025-07-13 22:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.1704,0.0,,,0.0,0,,,,,0.3,0.05112,,
2025-07-13 22:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.2046,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0574,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0418,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0474,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0605,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.052,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:50:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.049,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 22:55:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.049,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 23:00:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0545,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 23:05:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0601,0.0,,,0.0,0,,,,,0.06,0.003606,,
2025-07-13 23:10:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0601,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 23:15:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0601,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 23:20:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0474,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 23:25:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0474,0.0,,,0.0,0,,,,,0.0,0.0,,
2025-07-13 23:30:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.049,0.0,,,0.0,0,,,,,0.24,0.01176,,
2025-07-13 23:35:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0324,0.0,,,0.0,0,,,,,0.06,0.001944,,
2025-07-13 23:40:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.0601,0.0,,,0.0,0,,,,,71.82,4.316382,,
2025-07-13 23:45:00,0.0,0.0,0,350,0.0,0.0,0.0,0.0,320,0.0,0.0,0.0,0.807,0.149,0.0,,,0.0,0,,,,,110.04,16.39596,,
